"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"999001000010";"S-BP0010000-10";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1322996.79727912;3207316242.30584;3461152748.31;3821455540.52513;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"12";"999001000016";"S-BP0010000-16";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2089966.56741858;2481933914.77873;2682198403.41191;3030250860.69818;3245006464.15943;3383906550.56435;3544020830.73882;3844341634.33309;4743874284.55255;5547853712.77178;5575702542.17263;5595598471.44816;5609211097.83534;5616795083.53323;5623617486.73675;5629494344.48736;5634998556.54924;5637457887.90066;5640112155.3472;5643527419.33772;5646747464.21173;5649971992.4203;5652440662.84897;5655469996.43406;5660406246.97096;5666624303.0958;5673071243.46242;5684273611.84183;5691852373.13185;5699248673.16719;5707017081.75834;5713087324.22064;5716306997.16497
"13";"999900105002";"S-BP0010500-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1136073.27081418;7384735.5317626;3821455540.52513;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"14";"999900105007";"S-BP0010500-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1888570.26787019;5854432.15431309;18508858.6896491;27196012.5086896;39848932.5316446;51557497.0949533;62321648.7561541;87438368.9783049;104620116.244138;107829789.946979;111605702.163438;115194053.284606;116704956.969364;118026095.321039;119159022.171065;119914366.374832;121047152.71777;121802540.221052;122180092.361011;122557687.744462;122935296.35104;123124212.53301;123124212.53301;123501862.725579;123501862.725579;124257010.539913;125390149.482744;126334262.68181;126900780.652769;127467472.893738;128034004.458449;128599926.730127
"15";"999001050011";"S-BP0010500-11";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1132804.05408287;3461152748.31;3821455540.52513;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"16";"999001050012";"S-BP0010500-12";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3019825.05563998;3461152748.31;3821455540.52513;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"17";"999001100014";"S-BP0011000-14";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1316775.29579377;3821455540.52513;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"18";"999001100021";"S-BP0011000-21";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1324674.44458032;3030250860.69818;3245006464.15943;3383906550.56435;3544020830.73882;3844341634.33309;4743874284.55255;5547853712.77178;5575702542.17263;5595598471.44816;5609211097.83534;5616795083.53323;5623617486.73675;5629494344.48736;5634998556.54924;5637457887.90066;5640112155.3472;5643527419.33772;5646747464.21173;5649971992.4203;5652440662.84897;5655469996.43406;5660406246.97096;5666624303.0958;5673071243.46242;5684273611.84183;5691852373.13185;5699248673.16719;5707017081.75834;5713087324.22064;5716306997.16497
"19";"999900115006";"S-BP0011500-6";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2261073.14165497;3952097353.9441;4064012190.83964;4159503151.36627;4248795304.22429;4442706672.53014;4652996071.711;4698670167.26373;4739065051.7465;4775903342.19387;4797512671.72528;4818175943.54854;4834692998.21513;4848389844.31464;4861145038.18187;4874089767.69586;4883473005.93506;4892672901.079;4900734105.75042;4906938059.21733;4912575327.97466;4922523247.09814;4933046773.50063;4945034879.21952;4957428824.06751;4970191130.57876;4985593530.39835;5001747978.11689;5013207495.12394;5019217847.18395
"20";"999001150015";"S-BP0011500-15";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2457326.32885313;3245006464.15943;3383906550.56435;3544020830.73882;3844341634.33309;4743874284.55255;5547853712.77178;5575702542.17263;5595598471.44816;5609211097.83534;5616795083.53323;5623617486.73675;5629494344.48736;5634998556.54924;5637457887.90066;5640112155.3472;5643527419.33772;5646747464.21173;5649971992.4203;5652440662.84897;5655469996.43406;5660406246.97096;5666624303.0958;5673071243.46242;5684273611.84183;5691852373.13185;5699248673.16719;5707017081.75834;5713087324.22064;5716306997.16497
