"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"000354";"Santiago";0;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;404894565.977012;405307981.514966;405928054.053295;407168109.445471;408201455.490698;411093478.856948;414398240.954657;418322669.656316;424312878.803205;427204024.452729;432781227.348297;440836244.883484;447445680.344092;449717590.981323;452609242.036108;454881458.895422;455500971.694827;456327490.078782;457153383.79191;458392369.263954;458598881.427697;459011826.7881;459631518.747812;460251249.417077;460251249.417077;460664254.71499;461077443.866806;461283855.036433;461903877.432697;462317010.953803;462523693.996505;464382790.919977;465828868.907871;466861948.472015;468307417.311858;468720551.531557
"2";"999900000003";"S-AP0000000-3";0;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;1445739.37308812;424312878.803205;427204024.452729;432781227.348297;440836244.883484;447445680.344092;449717590.981323;452609242.036108;454881458.895422;455500971.694827;456327490.078782;457153383.79191;458392369.263954;458598881.427697;459011826.7881;459631518.747812;460251249.417077;460251249.417077;460664254.71499;461077443.866806;461283855.036433;461903877.432697;462317010.953803;462523693.996505;464382790.919977;465828868.907871;466861948.472015;468307417.311858;468720551.531557
"3";"005032";"Ilha do Maio";0;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;352550624.303989;352550624.303989;352550624.303989;352550624.303989;355233035.307748;364313042.77356;371535256.177868;390518816.240626;398772655.800012;408472121.116447;418170707.664814;430964059.385189;444375974.817932;463769939.504836;483782516.552244;495128231.563391;511839855.976152;528342684.169327;542990271.015147;579919287.43838;612721866.192669;620149026.256074;630876180.612767;649640445.172212;657683490.927035;662014491.541913;666138390.290994;671088777.68909;673769737.252151;675832342.521326;682432767.295785;685321206.879799;687177379.082984;688621017.015933;690890314.74947;695840304.866019;698522022.620879;702234795.649473;706152895.26194;709658406.621481;714196474.501148;720590592.130939;725334595.328199;727190765.606261
"4";"999900000006";"S-AP0000000-6";0;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407
"5";"999900105007";"S-BP0010500-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4324744.13333488;12356723.5626911;22036586.7928492;32748707.5090774;41604740.5436773;55610429.5844579;71470316.1783605;104427288.95137;131205819.54198;136149315.152987;143770739.474792;148715104.562107;150980698.744637;153658751.721587;156543525.238803;159015221.460141;162105007.865348;163134854.536277;164165023.26844;165813809.62925;167462096.850158;168904000.772438;169728137.284551;172611803.619739;173847812.214719;176731651.154093;178379694.662576;180645586.339435;182912856.241711;186622049.5144;191360067.846187;191566047.339306
"6";"999900115007";"S-BP0011500-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3089150.68251836;32748707.5090774;41604740.5436773;55610429.5844579;71470316.1783605;104427288.95137;131205819.54198;136149315.152987;143770739.474792;148715104.562107;150980698.744637;153658751.721587;156543525.238803;159015221.460141;162105007.865348;163134854.536277;164165023.26844;165813809.62925;167462096.850158;168904000.772438;169728137.284551;172611803.619739;173847812.214719;176731651.154093;178379694.662576;180645586.339435;182912856.241711;186622049.5144;191360067.846187;191566047.339306
"7";"999900150005";"S-BP0015000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2679995.60236108;6184556.49092674;649640445.172212;657683490.927035;662014491.541913;666138390.290994;671088777.68909;673769737.252151;675832342.521326;682432767.295785;685321206.879799;687177379.082984;688621017.015933;690890314.74947;695840304.866019;698522022.620879;702234795.649473;706152895.26194;709658406.621481;714196474.501148;720590592.130939;725334595.328199;727190765.606261
