"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"000554";"Sao Nicolau";0;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391580786.346633;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391785857.164494;391990536.471966;391990536.471966;391990536.471966;391990536.471966;391990536.471966;391990536.471966
"2";"005040";"Ilhéu Raso";0;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7584878.1983304;7789871.04833376;7994868.23893416;7994868.23893416;7994868.23893416;8609855.70129406;8814854.4923228;8814854.4923228;22756043.9049585;27881141.3437907;40386411.6236207;42846141.1240993;44691271.0566937;47356052.7174283;48381112.6514647;49201078.1846105;49816150.1334642;50841144.2116121;52686463.7582499;54326523.4783245;54531568.1197681;55556705.8126817;57607077.0577849;57607077.0577849;58427035.1755315;58632082.093528;60067172.8353248;61297162.1576647;63757563.1501518;66012993.7822956;67038066.9950906;70317766.2044876;71752787.741604;72572837.6753029
"3";"999900000003";"S-AP0000000-3";0;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;1229824.49678516;40386411.6236207;42846141.1240993;44691271.0566937;47356052.7174283;48381112.6514647;49201078.1846105;49816150.1334642;50841144.2116121;52686463.7582499;54326523.4783245;54531568.1197681;55556705.8126817;57607077.0577849;57607077.0577849;58427035.1755315;58632082.093528;60067172.8353248;61297162.1576647;63757563.1501518;66012993.7822956;67038066.9950906;70317766.2044876;71752787.741604;72572837.6753029
"4";"005042";"Ilha de Santa Luzia";0;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696;49571486.8500696
"5";"000672";"Sao Vicente";0;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083;614362.923551083
"6";"999900105002";"S-BP0010500-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1230192.40950608;1640222.86792469;2665393.8860904;3280479.0268625;4100629.82052517;10251051.1849682;22756043.9049585;27881141.3437907;40386411.6236207;42846141.1240993;44691271.0566937;47356052.7174283;48381112.6514647;49201078.1846105;49816150.1334642;50841144.2116121;52686463.7582499;54326523.4783245;54531568.1197681;55556705.8126817;57607077.0577849;57607077.0577849;58427035.1755315;58632082.093528;60067172.8353248;61297162.1576647;63757563.1501518;66012993.7822956;67038066.9950906;70317766.2044876;71752787.741604;72572837.6753029
"7";"999900125009";"S-BP0012500-9";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2255183.46636915;10251051.1849682;22756043.9049585;27881141.3437907;40386411.6236207;42846141.1240993;44691271.0566937;47356052.7174283;48381112.6514647;49201078.1846105;49816150.1334642;50841144.2116121;52686463.7582499;54326523.4783245;54531568.1197681;55556705.8126817;57607077.0577849;57607077.0577849;58427035.1755315;58632082.093528;60067172.8353248;61297162.1576647;63757563.1501518;66012993.7822956;67038066.9950906;70317766.2044876;71752787.741604;72572837.6753029
"8";"999900130007";"S-BP0013000-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2051916.19306147;4309033.03274858;16004898.5132533;25443858.8378491;27290480.2463003;29752812.4977864;30573595.0902373;31189181.6708386;31804795.2070316;32625569.5349388;32830771.3517673;33446343.7267092;33651563.1273557;33856750.2501048;34061971.9024657;34472388.3198997;34677605.4690131;35292984.9749799;35498152.6578698;35703318.0824412;35908471.2712363;36113641.2126263;36729250.4322104;37550038.4609188;37550038.4609188;37755218.1669935;37755218.1669935
"9";"999002250011";"S-BP0022500-11";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1230191.26141167;1640253.19200921;63757563.1501518;66012993.7822956;67038066.9950906;70317766.2044876;71752787.741604;72572837.6753029
