"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"000550";"Gomera";0;381296530.404293;381296530.404293;381296530.404293;381296530.404293;381296530.404293;381296530.404293;381296530.404293;381296530.404293;381674721.209068;381674721.209068;381674721.209068;381674721.209068;381863846.056816;381863846.056816;382052855.881972;382808838.924178;385265884.475901;389235833.243617;395284197.857883;402277959.434037;415887150.275122;429496090.684018;446128076.883364;466540825.670456;480528983.325667;502456492.554037;525139555.761309;552353081.315849;618110182.988885;700856745.045561;727682510.686385;753935559.523359;772638273.030592;783026918.962892;790583946.633422;797951788.943213;806074529.404995;810985898.988907;815331167.280568;819485998.032327;823264683.89985;828929115.551585;830817674.725661;834785291.497178;839321100.61434;844987189.955198;848388287.419046;852733461.838828;858399158.397809;864443654.29207;870678470.264912;875211279.202614;877479593.653172
"2";"000166";"Tenerife";0;468250701.484252;468250701.484252;468250701.484252;468250701.484252;468250701.484252;468250701.484252;468250701.484252;468250701.484252;470704937.911088;470704937.911088;470704937.911088;474671042.287224;474671042.287224;477503916.002883;481093978.95131;486192081.752556;490726229.808893;495636859.891319;501302823.669676;515659265.096206;531706405.252623;545297211.970569;555682711.130369;563616140.44221;570600663.114088;576076521.17504;581552540.774768;587781626.482623;598729921.323117;610244022.585943;612698049.525508;617229081.127403;620815018.541934;622891195.782761;624211759.118188;624967255.712913;626099325.842412;627042956.790799;627798018.197455;629496577.727891;630062973.618702;630440397.091898;631383639.135443;631761045.195584;632893231.881773;634402348.87075;635157353.277896;636856377.370331;637422253.9305;639875133.04904;641008260.55183;643461627.840556;644216341.22984
"3";"999900090001";"S-BP0009000-1";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1513000.2102499;515659265.096206;531706405.252623;545297211.970569;555682711.130369;563616140.44221;570600663.114088;576076521.17504;581552540.774768;587781626.482623;598729921.323117;610244022.585943;612698049.525508;617229081.127403;620815018.541934;622891195.782761;624211759.118188;624967255.712913;626099325.842412;627042956.790799;627798018.197455;629496577.727891;630062973.618702;630440397.091898;631383639.135443;631761045.195584;632893231.881773;634402348.87075;635157353.277896;636856377.370331;637422253.9305;639875133.04904;641008260.55183;643461627.840556;644216341.22984
"4";"999900090005";"S-BP0009000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1699253.96627522;515659265.096206;531706405.252623;545297211.970569;555682711.130369;563616140.44221;570600663.114088;576076521.17504;581552540.774768;587781626.482623;598729921.323117;610244022.585943;612698049.525508;617229081.127403;620815018.541934;622891195.782761;624211759.118188;624967255.712913;626099325.842412;627042956.790799;627798018.197455;629496577.727891;630062973.618702;630440397.091898;631383639.135443;631761045.195584;632893231.881773;634402348.87075;635157353.277896;636856377.370331;637422253.9305;639875133.04904;641008260.55183;643461627.840556;644216341.22984
"5";"999900120001";"S-BP0012000-1";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1323672.81066537;502456492.554037;525139555.761309;552353081.315849;618110182.988885;700856745.045561;727682510.686385;753935559.523359;772638273.030592;783026918.962892;790583946.633422;797951788.943213;806074529.404995;810985898.988907;815331167.280568;819485998.032327;823264683.89985;828929115.551585;830817674.725661;834785291.497178;839321100.61434;844987189.955198;848388287.419046;852733461.838828;858399158.397809;864443654.29207;870678470.264912;875211279.202614;877479593.653172
