"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"002291";"Pinzon";0;25428807.0699352;25428807.0699352;25428807.0699352;25215120.1894769;25215120.1894769;25215120.1894769;25428807.0699352;25215120.1894769;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25428807.0699352;25642494.1106487;26069864.2746691;26283552.512522;26283552.512522;26924614.4216753;27993048.9922218;28634110.9943579;29275170.8455879;29488857.4869658;29702545.6440467;30343606.64657;33121550.9326654;33762615.466501;33976302.5072151;34189990.0262829;34403676.9116914;34831050.8445232;34831050.8445232;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35044737.7213569;35258423.9333758;35258423.9333758;35258423.9333758;35685797.0704739;36326857.7142868;36326857.7142868;36326857.7142868
"12";"000275";"Santa Cruz";0;1065656107.36155;1065656107.36155;1065656107.36155;1064160291.05286;1033602293.81391;1033602293.81391;1065656107.36155;1064801365.39073;1065656107.36155;1065656107.36155;1065656107.36155;1065656107.36155;1065656107.36155;1066083487.25878;1066510829.28405;1070570850.4061;1076981414.30389;1083819318.95916;1096426869.4668;1112453339.44311;1130189144.08657;1153053632.37166;1182328768.4127;1211817541.20264;1231903952.35409;1253699968.91567;1292162862.72504;1322719766.54669;1426358004.32351;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"13";"003537";"Isla Seymour Norte";0;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;2991719.90396225;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"14";"999000000034";"S-AP0000000-34";0;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1282175.73801492;1282175.73801492;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;1495871.64739311;4915012.61247631;5769798.49225974;7051975.01939293;8120455.90953612;634893301.361536;653057515.004663;666947789.888131;685966809.684397;703703608.646512;716311724.103563;729347204.543177;753281061.722297;766530207.133635;799225709.442423;837690883.939786;848803042.851837;856709798.429279;861197416.839802;863548072.706393;867180915.240728;871027432.220824;875301354.234055;876583531.269665;877438314.123993;879361573.560479;881498536.061425;883421794.030546;885558773.058693;887054645.32289;889619002.439828;891328576.504948;894534013.472528;894961403.252457;897525759.761249;901158583.657548;905005117.754037;908210558.727403;910774906.899414
"15";"999000000035";"S-AP0000000-35";0;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2350660.2684289;2350660.2684289;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;2564356.70317421;4915012.61247631;5769798.49225974;7051975.01939293;8120455.90953612;634893301.361536;653057515.004663;666947789.888131;685966809.684397;703703608.646512;716311724.103563;729347204.543177;753281061.722297;766530207.133635;799225709.442423;837690883.939786;848803042.851837;856709798.429279;861197416.839802;863548072.706393;867180915.240728;871027432.220824;875301354.234055;876583531.269665;877438314.123993;879361573.560479;881498536.061425;883421794.030546;885558773.058693;887054645.32289;889619002.439828;891328576.504948;894534013.472528;894961403.252457;897525759.761249;901158583.657548;905005117.754037;908210558.727403;910774906.899414
"16";"002293";"Baltra";0;NA;NA;NA;NA;28207434.3511206;28207434.3511206;1065656107.36155;1064801365.39073;1065656107.36155;1065656107.36155;1065656107.36155;1065656107.36155;1065656107.36155;1066083487.25878;1066510829.28405;1070570850.4061;1076981414.30389;1083819318.95916;1096426869.4668;1112453339.44311;1130189144.08657;1153053632.37166;1182328768.4127;1211817541.20264;1231903952.35409;1253699968.91567;1292162862.72504;1322719766.54669;1426358004.32351;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"17";"003505";"Isla Tortuga";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1282000.94939313;1282000.94939313;1282000.94939313;1923000.46924944;1923000.46924944;3632331.06166486;4273331.01373367;5341661.52745365;6623662.65306178;7478327.67488576;8760327.41319047;9614991.20258988;10042323.1300694;1834453571.68685;1888300417.15635;1987233381.46814;2033601325.81;2045994368.82026;2055823418.13395;2066293468.3175;2070994419.04882;2075267892.68786;2081037074.94319;2085524211.99481;2087660985.25477;2090438735.31044;2092361789.46594;2094925833.18688;2098130974.19512;2100481381.10869;2101549722.38681;2106891617.90481;2110310369.8366;2115011217.23857;2116720621.22103;2124840193.22462;2130395606.60247;2134455381.563;2139797203.52074;2144070713.02952
"18";"054374";"Isla Daphne Mayor";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1709549.45656203;2350628.06478726;2564321.33959127;3632790.61562146;4060176.80782777;4914949.91469835;5342336.63950013;5769723.413439;6410803.88976146;7906656.06316115;1426358004.32351;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"19";"054381";"Isla Daphne Menor";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1709554.84006736;2350637.02343347;3632803.25759725;3846497.30054993;4701274.75153499;5128663.16442608;5128663.16442608;7051909.83791426;1541963044.93323;1568887423.67229;1593247360.18002;1623376669.61478;2183205545.81486;2217393814.71426;2274232013.72016;2308206509.95202;2325514432.07609;2348164407.17036;2371455134.66992;2392395465.41949;2421028324.14508;2817829365.55716;2849453635.2289;2869966797.2539;2897958729.12588;2933642971.89301;2971464036.45352;3017832408.21568;3077448952.26379;3128304790.58544;3182152138.00794;3223605904.18695
"20";"999900110006";"S-BP0011000-6";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1495744.56347866;2136778.2441529;1720564143.15622;1770351331.6179;1834453571.68685;1888300417.15635;1987233381.46814;2033601325.81;2045994368.82026;2055823418.13395;2066293468.3175;2070994419.04882;2075267892.68786;2081037074.94319;2085524211.99481;2087660985.25477;2090438735.31044;2092361789.46594;2094925833.18688;2098130974.19512;2100481381.10869;2101549722.38681;2106891617.90481;2110310369.8366;2115011217.23857;2116720621.22103;2124840193.22462;2130395606.60247;2134455381.563;2139797203.52074;2144070713.02952
