"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"005040";"Ilhéu Raso";0;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;4919932.08466101;10659566.3879749;11889435.0276387;12709380.605235;14554232.6093323;14759255.6340154;15169161.3278259;15169161.3278259;15784105.3683187;16399083.9117025;16809032.1185534;16809032.1185534;16809032.1185534;17219010.731099;17219010.731099;17423975.6890814;17423975.6890814;17628946.8205464;18448868.4096857;18653892.7715448;19063837.0929893;19473818.6597575;20088755.6098367;20498699.7005022;21113622.9316696
"2";"999900000002";"S-AP0000000-2";0;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;1229824.49678564;10659566.3879749;11889435.0276387;12709380.605235;14554232.6093323;14759255.6340154;15169161.3278259;15169161.3278259;15784105.3683187;16399083.9117025;16809032.1185534;16809032.1185534;16809032.1185534;17219010.731099;17219010.731099;17423975.6890814;17423975.6890814;17628946.8205464;18448868.4096857;18653892.7715448;19063837.0929893;19473818.6597575;20088755.6098367;20498699.7005022;21113622.9316696
"3";"005042";"Ilha de Santa Luzia";0;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686;49571486.8500686
"4";"000672";"Sao Vicente";0;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;268030420.808895;269463703.4135;269463703.4135;269463703.4135;269463703.4135;269668438.285195;270282711.119945;270896871.672868;271715848.641785;273149027.278574;278267551.672806;280929109.961272;285024104.117694;291780649.6363;300994061.118905;304269865.800215;313278371.1795;319829091.017928;343778005.912316;381035816.362203;396595678.793;400075800.336169;403761211.448513;407037270.006914;409289556.445135;409903532.666694;411131655.278163;411336464.862512;413384137.942305;413588806.635443;414407688.253639;415636188.855817;416660189.859615;417274435.588072;417888782.418671;418503089.70349;419116904.91954;419935579.630584;420344997.924059;421982320.23855;423211027.031864;425053420.443552;426895749.110846;427714714.682466
"5";"999900000009";"S-AP0000000-9";0;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935;3479690.50785935
"6";"000310";"Santo Antao";0;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;857805053.033396;858009637.057099;859237073.33872;859441609.44741;860260053.836977;861078331.471024;861692096.267971;863328862.411408;863942614.902445;865374788.052658;866193166.860983;867625380.685778;871513586.541622;874991853.472562;876219229.30252;877651583.293391;878878952.219014;880106350.845435;880924464.357205;881742787.268056;882356441.072323;882765525.339089;883379084.248135;883788155.403659;884402015.620808;884811237.558162;885015739.702743;885424634.813549;885629076.712088;885833718.86739;886652004.75336;886856473.47706;888288746.38577;888902704.204329;889925587.055965;890334606.993889;891152934.075682
"7";"999900185005";"S-BP0018500-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1228016.57789576;1228016.57789576;1228016.57789576;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1432683.43380487;1637369.30658162;1842033.57974279;1842033.57974279;1842033.57974279
