"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"000200";"Oahu";0;1489936453.83851;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1478576265.72615;1480765436.5583;1516035480.60883;1613487177.41153;1745613106.34043;1805389110.91377;1846840189.49172;1891280122.10737;1930138528.07673;1972168988.78694;2020776896.893;2070369009.46861;2106620072.01625;2133309342.51969;2162989577.1398;2201831055.11209;2300228183.5932;2359964998.16701;2369522799.29282;2378285921.56228;2385054975.14;2389635783.83873;2392427301.89626;2396011482.65996;2398797974.23395;2400987475.41188;2402779163.85171;2405568259.36731;2408158184.19136;2410149476.71487;2412339452.29766;2414330489.83404;2416723166.78618;2418911635.04775;2421900032.48475;2423893389.72723;2426283655.02129;2429071772.80591;2432655820.96635;2435842898.69883;2437238004.14628
"2";"000337";"Molokai";0;21766334.1652936;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21566651.9807844;21766334.1652936;23363810.2445612;24761700.3872187;25760272.8744118;30752527.8236068;36344036.9186329;43333051.1869184;56113344.1366054;74683840.8765572;84868556.2471744;96451061.1330588;615819999.300815;752667962.241129;793023055.221796;847141218.219142;892673010.336941;904654195.769893;918632406.49169;927625921.315351;935606225.119475;941002450.98139;943598111.480762;947593117.459542;955375551.477988;958972244.697933;959571841.80339;962767718.56806;966962056.627005;968358888.783622;969754678.22779;971153082.524;974943527.743196;981536851.6279;983536094.16058;985930459.258204;989923014.63373;994914126.973979;998905540.52834;1000707887.76452
"3";"999000000011";"S-AP0000000-11";0;1195392.46411276;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3187730.07985878;1613487177.41153;1745613106.34043;1805389110.91377;1846840189.49172;1891280122.10737;1930138528.07673;1972168988.78694;2020776896.893;2070369009.46861;2106620072.01625;2133309342.51969;2162989577.1398;2201831055.11209;2300228183.5932;2359964998.16701;2369522799.29282;2378285921.56228;2385054975.14;2389635783.83873;2392427301.89626;2396011482.65996;2398797974.23395;2400987475.41188;2402779163.85171;2405568259.36731;2408158184.19136;2410149476.71487;2412339452.29766;2414330489.83404;2416723166.78618;2418911635.04775;2421900032.48475;2423893389.72723;2426283655.02129;2429071772.80591;2432655820.96635;2435842898.69883;2437238004.14628
"4";"011836";"Sand";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;199445.566466451;598344.693489552;1745613106.34043;1805389110.91377;1846840189.49172;1891280122.10737;1930138528.07673;1972168988.78694;2020776896.893;2070369009.46861;2106620072.01625;2133309342.51969;2162989577.1398;2201831055.11209;2300228183.5932;2359964998.16701;2369522799.29282;2378285921.56228;2385054975.14;2389635783.83873;2392427301.89626;2396011482.65996;2398797974.23395;2400987475.41188;2402779163.85171;2405568259.36731;2408158184.19136;2410149476.71487;2412339452.29766;2414330489.83404;2416723166.78618;2418911635.04775;2421900032.48475;2423893389.72723;2426283655.02129;2429071772.80591;2432655820.96635;2435842898.69883;2437238004.14628
"5";"999900115002";"S-BP0011500-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;189901313.706603;361542840.490044;615819999.300815;752667962.241129;793023055.221796;847141218.219142;892673010.336941;904654195.769893;918632406.49169;927625921.315351;935606225.119475;941002450.98139;943598111.480762;947593117.459542;955375551.477988;958972244.697933;959571841.80339;962767718.56806;966962056.627005;968358888.783622;969754678.22779;971153082.524;974943527.743196;981536851.6279;983536094.16058;985930459.258204;989923014.63373;994914126.973979;998905540.52834;1000707887.76452
"6";"999900120004";"S-BP0012000-4";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1398440.33245993;615819999.300815;752667962.241129;793023055.221796;847141218.219142;892673010.336941;904654195.769893;918632406.49169;927625921.315351;935606225.119475;941002450.98139;943598111.480762;947593117.459542;955375551.477988;958972244.697933;959571841.80339;962767718.56806;966962056.627005;968358888.783622;969754678.22779;971153082.524;974943527.743196;981536851.6279;983536094.16058;985930459.258204;989923014.63373;994914126.973979;998905540.52834;1000707887.76452
"7";"999900120007";"S-BP0012000-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4194735.31367826;615819999.300815;752667962.241129;793023055.221796;847141218.219142;892673010.336941;904654195.769893;918632406.49169;927625921.315351;935606225.119475;941002450.98139;943598111.480762;947593117.459542;955375551.477988;958972244.697933;959571841.80339;962767718.56806;966962056.627005;968358888.783622;969754678.22779;971153082.524;974943527.743196;981536851.6279;983536094.16058;985930459.258204;989923014.63373;994914126.973979;998905540.52834;1000707887.76452
"8";"999900125002";"S-BP0012500-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1398079.50352228;752667962.241129;793023055.221796;847141218.219142;892673010.336941;904654195.769893;918632406.49169;927625921.315351;935606225.119475;941002450.98139;943598111.480762;947593117.459542;955375551.477988;958972244.697933;959571841.80339;962767718.56806;966962056.627005;968358888.783622;969754678.22779;971153082.524;974943527.743196;981536851.6279;983536094.16058;985930459.258204;989923014.63373;994914126.973979;998905540.52834;1000707887.76452
