"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"004356";"Isla de Annobon";0;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28413340.3284108;28626975.7385034;28626975.7385034;29481514.9084277;29481514.9084277;30336040.4264102;31190578.3549679;31831483.5868911;69431515.0624666;74558755.1216841;80967791.0348397;89940442.5425204;93358578.6794206;97203991.0534824;101476680.966583;111090064.019068;129248714.727212;135016771.109469;137794007.757931;139075796.273391;139930337.529461;140357599.447243;141425750.887247;141853019.656902;142493923.984938;142921188.238251;143562100.812846;143562100.812846;143562100.812846;143989374.227463;145057558.696087;145912088.478455;146125711.065664;146552982.99335;147193882.724931;147621138.91731;148048394.142202;148475655.330987;148689294.066881;149543814.46205;150611976.795655
"2";"999900000002";"S-AP0000000-2";0;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17304723.5172926;17732000.0584701;17732000.0584701;17732000.0584701;17732000.0584701;17732000.0584701;19868373.3125606;20509283.8181963;22004740.7270915;23500196.290364;25636566.0785603;33754614.0052894;69431515.0624666;74558755.1216841;80967791.0348397;89940442.5425204;93358578.6794206;97203991.0534824;101476680.966583;111090064.019068;129248714.727212;135016771.109469;137794007.757931;139075796.273391;139930337.529461;140357599.447243;141425750.887247;141853019.656902;142493923.984938;142921188.238251;143562100.812846;143562100.812846;143562100.812846;143989374.227463;145057558.696087;145912088.478455;146125711.065664;146552982.99335;147193882.724931;147621138.91731;148048394.142202;148475655.330987;148689294.066881;149543814.46205;150611976.795655
"3";"999900085002";"S-BP0008500-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1709056.90940003;2349953.85557812;33754614.0052894;69431515.0624666;74558755.1216841;80967791.0348397;89940442.5425204;93358578.6794206;97203991.0534824;101476680.966583;111090064.019068;129248714.727212;135016771.109469;137794007.757931;139075796.273391;139930337.529461;140357599.447243;141425750.887247;141853019.656902;142493923.984938;142921188.238251;143562100.812846;143562100.812846;143562100.812846;143989374.227463;145057558.696087;145912088.478455;146125711.065664;146552982.99335;147193882.724931;147621138.91731;148048394.142202;148475655.330987;148689294.066881;149543814.46205;150611976.795655
"4";"999900090001";"S-BP0009000-1";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1495407.71167687;33754614.0052894;69431515.0624666;74558755.1216841;80967791.0348397;89940442.5425204;93358578.6794206;97203991.0534824;101476680.966583;111090064.019068;129248714.727212;135016771.109469;137794007.757931;139075796.273391;139930337.529461;140357599.447243;141425750.887247;141853019.656902;142493923.984938;142921188.238251;143562100.812846;143562100.812846;143562100.812846;143989374.227463;145057558.696087;145912088.478455;146125711.065664;146552982.99335;147193882.724931;147621138.91731;148048394.142202;148475655.330987;148689294.066881;149543814.46205;150611976.795655
"5";"999900125001";"S-BP0012500-1";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1281770.55289353;2990799.24084701;111090064.019068;129248714.727212;135016771.109469;137794007.757931;139075796.273391;139930337.529461;140357599.447243;141425750.887247;141853019.656902;142493923.984938;142921188.238251;143562100.812846;143562100.812846;143562100.812846;143989374.227463;145057558.696087;145912088.478455;146125711.065664;146552982.99335;147193882.724931;147621138.91731;148048394.142202;148475655.330987;148689294.066881;149543814.46205;150611976.795655
