"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"999900000002";"S-AP0000000-2";0;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1445739.37308824;1077429616.61552;1081147147.65889;1087757217.09625;1096844950.43724;1107379386.91816;1110064222.84504;1113162447.23193;1115847863.57627;1117293724.39461;1118533422.47708;1119565877.7178;1121217751.93654;1121630920.96263;1122250547.77573;1123076718.36158;1123696449.03084;1123696449.03084;1124522295.7375;1124935484.88932;1125348555.66294;1126381780.88523;1126794914.40633;1127414726.6653;1129893363.09176;1131545984.95687;1133611790.04122;1135263765.19349;1136090098.82312
"2";"000354";"Santiago";0;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1052019729.2797;1053052803.70077;1053052803.70077;1053052803.70077;1053052803.70077;1053052803.70077;1053052803.70077;1053052803.70077;1053052803.70077;1054085961.08019;1055119295.89323;1056565877.34163;1058012573.71441;1061524305.11646;1066688576.40399;1071026301.10432;1077429616.61552;1081147147.65889;1087757217.09625;1096844950.43724;1107379386.91816;1110064222.84504;1113162447.23193;1115847863.57627;1117293724.39461;1118533422.47708;1119565877.7178;1121217751.93654;1121630920.96263;1122250547.77573;1123076718.36158;1123696449.03084;1123696449.03084;1124522295.7375;1124935484.88932;1125348555.66294;1126381780.88523;1126794914.40633;1127414726.6653;1129893363.09176;1131545984.95687;1133611790.04122;1135263765.19349;1136090098.82312
"3";"005032";"Ilha do Maio";0;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;351106000.700682;352550624.303989;352550624.303989;352550624.303989;352550624.303989;355233035.307747;364313042.773561;371535256.17787;390518816.240626;398772655.800013;408472121.116448;418170707.664815;430964059.385189;444375974.817931;463769939.504837;483782516.552243;495128231.563391;511839855.97615;528342684.169327;542990271.015149;579919287.438385;612721866.192673;620149026.256079;630876180.612773;649640445.172219;657683490.927042;662014491.541919;666138390.291;671088777.689096;673769737.252158;675832342.521332;682432767.29579;685321206.879805;687177379.08299;688621017.015939;690890314.749476;695840304.866025;698522022.620885;702234795.64948;706152895.261947;709658406.621487;714196474.501155;720590592.130945;725334595.328203;727190765.606266
"4";"999900000006";"S-AP0000000-6";0;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407;5154511.81664407
"5";"999900105008";"S-BP0010500-8";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4324744.13333488;12356723.562692;22036586.7928498;32748707.5090791;41604740.5436783;55610429.5844593;70234660.7802867;98660903.3088911;123379894.047534;127705492.396032;134297158.511858;139241454.901806;141507047.12584;143773179.921414;146040100.974017;148099721.563501;151189507.968707;152013383.331346;153043552.063505;154692338.424317;156340625.645225;157782529.567504;158606666.079619;160872386.774729;161902432.252232;164374344.955577;166022388.464061;168082308.832628;170349445.265726;173440615.682213;177766732.363019;177972711.856138
"6";"999900115007";"S-BP0011500-7";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3089150.68251836;32748707.5090791;41604740.5436783;55610429.5844593;70234660.7802867;98660903.3088911;123379894.047534;127705492.396032;134297158.511858;139241454.901806;141507047.12584;143773179.921414;146040100.974017;148099721.563501;151189507.968707;152013383.331346;153043552.063505;154692338.424317;156340625.645225;157782529.567504;158606666.079619;160872386.774729;161902432.252232;164374344.955577;166022388.464061;168082308.832628;170349445.265726;173440615.682213;177766732.363019;177972711.856138
"7";"999900150005";"S-BP0015000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2679995.60236132;6184556.49092615;649640445.172219;657683490.927042;662014491.541919;666138390.291;671088777.689096;673769737.252158;675832342.521332;682432767.29579;685321206.879805;687177379.08299;688621017.015939;690890314.749476;695840304.866025;698522022.620885;702234795.64948;706152895.261947;709658406.621487;714196474.501155;720590592.130945;725334595.328203;727190765.606266
