"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"11";"999001200011";"S-BP0012000-11";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1398440.33245718;1568180394.64761;1726396647.26363;1793116996.9792;5202966054.29197;5493451086.34443;5557419223.58202;5612774125.1133;5654757879.99122;5691533949.44351;5716125391.26042;5737712965.74134;5759099383.38194;5781271769.58616;5797270793.01801;5806869232.35319;5820256821.03327;5832844563.55663;5845238309.20753;5854432236.9222;5868026190.25056;5883614189.80847;5900601945.86325;5919598603.96218;5938590532.04;5964378135.03831;5986164405.2784;6012948533.39181;6024152334.67983
"12";"999001200013";"S-BP0012000-13";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4194735.31367826;1568180394.64761;1726396647.26363;1793116996.9792;5202966054.29197;5493451086.34443;5557419223.58202;5612774125.1133;5654757879.99122;5691533949.44351;5716125391.26042;5737712965.74134;5759099383.38194;5781271769.58616;5797270793.01801;5806869232.35319;5820256821.03327;5832844563.55663;5845238309.20753;5854432236.9222;5868026190.25056;5883614189.80847;5900601945.86325;5919598603.96218;5938590532.04;5964378135.03831;5986164405.2784;6012948533.39181;6024152334.67983
"13";"999001250011";"S-BP0012500-11";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1398079.5035212;1726396647.26363;1793116996.9792;5202966054.29197;5493451086.34443;5557419223.58202;5612774125.1133;5654757879.99122;5691533949.44351;5716125391.26042;5737712965.74134;5759099383.38194;5781271769.58616;5797270793.01801;5806869232.35319;5820256821.03327;5832844563.55663;5845238309.20753;5854432236.9222;5868026190.25056;5883614189.80847;5900601945.86325;5919598603.96218;5938590532.04;5964378135.03831;5986164405.2784;6012948533.39181;6024152334.67983
"14";"999900130005";"S-BP0013000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1400684.06705618;3094754149.82895;5202966054.29197;5493451086.34443;5557419223.58202;5612774125.1133;5654757879.99122;5691533949.44351;5716125391.26042;5737712965.74134;5759099383.38194;5781271769.58616;5797270793.01801;5806869232.35319;5820256821.03327;5832844563.55663;5845238309.20753;5854432236.9222;5868026190.25056;5883614189.80847;5900601945.86325;5919598603.96218;5938590532.04;5964378135.03831;5986164405.2784;6012948533.39181;6024152334.67983
"15";"087358";"UNKNOWN";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1201967.10864222;1402292.17624259;1402292.17624259;1402292.17624259;5716125391.26042;5737712965.74134;5759099383.38194;5781271769.58616;5797270793.01801;5806869232.35319;5820256821.03327;5832844563.55663;5845238309.20753;5854432236.9222;5868026190.25056;5883614189.80847;5900601945.86325;5919598603.96218;5938590532.04;5964378135.03831;5986164405.2784;6012948533.39181;6024152334.67983
"16";"999002100014";"S-BP0021000-14";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1610329.58230734;8943245059.54395;8950287130.62687;8961557222.44945;8968996866.4041;8972418467.991;8983078485.29193;8995545408.76978;9004395387.91904;9010227113.48384;9012842823.57384
"17";"999900240008";"S-BP0024000-8";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1201156.37113285;1201156.37113285;1401335.90822113;6012948533.39181;6024152334.67983
"18";"999900250005";"S-BP0025000-5";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002143.09112191;2202335.53356183;2602713.43322349
"19";"999002550019";"S-BP0025500-19";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1401733.80994833;1401733.80994833
"20";"999002600027";"S-BP0026000-27";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2202395.44811094
