"";"recid";"recname";"iso";"AP0000000";"BP0000500";"BP0001000";"BP0001500";"BP0002000";"BP0002500";"BP0003000";"BP0003500";"BP0004000";"BP0004500";"BP0005000";"BP0005500";"BP0006000";"BP0006500";"BP0007000";"BP0007500";"BP0008000";"BP0008500";"BP0009000";"BP0009500";"BP0010000";"BP0010500";"BP0011000";"BP0011500";"BP0012000";"BP0012500";"BP0013000";"BP0013500";"BP0014000";"BP0014500";"BP0015000";"BP0015500";"BP0016000";"BP0016500";"BP0017000";"BP0017500";"BP0018000";"BP0018500";"BP0019000";"BP0019500";"BP0020000";"BP0020500";"BP0021000";"BP0021500";"BP0022000";"BP0022500";"BP0023000";"BP0023500";"BP0024000";"BP0024500";"BP0025000";"BP0025500";"BP0026000"
"1";"000466";"Pico";0;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450560443.402105;450896855.449185;451064884.960848;451737062.216913;452409106.054478;453921818.97052;455771314.604024;458123859.642076;460980327.682653;464173957.119482;467702919.458556;479302718.874114;490904148.990035;502174131.914316;513600602.267335;524527964.609068;797103178.259646;817107184.301163;822652211.310128;828871041.665059;839457726.290995;843658624.401159;845340055.674123;848029076.419838;850886204.362138;852566679.237293;853239260.957919;854920133.650208;856097978.2724;856602072.009486;858281933.489861;859289933.778851;861138763.46631;863322439.384175;865841606.287266;867353899.126212;870379480.421353;872060128.684364;874748094.045586;876763934.465142;877435896.573497
"2";"000762";"Faial";0;183883998.814002;183883998.814002;183883998.814002;183883998.814002;183883998.814002;183883998.814002;183883998.814002;184051698.239082;184051698.239082;184051698.239082;184051698.239082;184051698.239082;184051698.239082;184051698.239082;184051698.239082;184555776.595635;185059892.640926;185899990.27672;187243681.741883;188755387.638614;194801532.72589;196481733.664961;199001082.133346;208069431.209276;215124101.537082;223690674.705331;230408433.18014;237628194.16329;797103178.259646;817107184.301163;822652211.310128;828871041.665059;839457726.290995;843658624.401159;845340055.674123;848029076.419838;850886204.362138;852566679.237293;853239260.957919;854920133.650208;856097978.2724;856602072.009486;858281933.489861;859289933.778851;861138763.46631;863322439.384175;865841606.287266;867353899.126212;870379480.421353;872060128.684364;874748094.045586;876763934.465142;877435896.573497
"3";"000651";"Sao Jorge";0;295662880.538137;295662880.538137;295662880.538137;295662880.538137;295662880.538137;295662880.538137;295662880.538137;298513364.554777;298513364.554777;298513364.554777;298513364.554777;298513364.554777;298513364.554777;298849193.707355;298849193.707355;299184224.24731;299687615.697969;300022762.02225;301700759.054632;304552621.621264;309081731.231622;313276060.660907;317302925.855322;323508509.919719;332060484.649456;343465045.618163;355381611.222441;377026405.925318;408570267.563335;433239836.448512;440458097.698922;450024286.075956;455562546.137457;458248283.987262;460262162.858681;463450055.02514;466806517.392414;467981358.464135;469659887.177286;470667026.747682;472344432.967767;473183487.324071;473687047.889843;476036926.320673;477044205.733999;479393669.864961;480736078.259859;483420927.861425;485267106.563223;487449073.787461;490638767.862462;492987964.032402;493995081.208477
"4";"000503";"Terceira";0;415476594.360681;415476594.360681;415476594.360681;415476594.360681;415476594.360681;415476594.360681;415476594.360681;416649845.232856;416649845.232856;416649845.232856;416649845.232856;416985147.670618;416985147.670618;417152915.412329;417152915.412329;417989550.345119;419666087.774334;423523320.694175;426876031.914926;430731933.096834;439615794.18777;449338820.25437;462075641.041561;480008787.479393;492578196.000029;508997481.359199;523912501.868154;540166882.487513;572011800.63286;598819688.842982;605692122.836634;615917056.825382;624129652.594187;632174023.469764;636197899.298371;639216175.782621;641730492.482332;644917399.010236;646760994.329334;649107948.902571;650615857.075952;652292422.248151;655310125.182421;656652015.654059;659837759.79037;663524427.847073;668888935.857147;671906909.546762;675931377.717017;681128799.562491;683309660.85948;687669079.37192;689681314.906013
"5";"013366";"Graciosa";0;63398638.9050262;63398638.9050262;63398638.9050262;63398638.9050262;63398638.9050262;63398638.9050262;63899329.710758;63899329.710758;63899329.710758;63899329.710758;63899329.710758;63899329.710758;63899329.710758;63899329.710758;64233037.3883691;65067135.7622898;66235110.2166617;67736742.4366715;69238183.9402077;70572614.7034652;74576856.6893265;76745857.9376371;80416581.5523367;86589298.2163718;90759681.2214384;95764223.7626874;102436261.123893;109108574.887397;124456707.662836;136133575.58538;139971266.408211;142307290.742278;145810775.231534;147813038.893574;149648053.616507;151483017.588668;152317729.507759;153652715.110788;153819648.987581;154486873.634073;155988442.246683;156989843.558995;158658777.901808;159159416.453206;161161646.593735;162997551.22051;165333578.157214;166835729.77473;169338218.312098;171173610.476385;172842391.373893;174677752.840811;176513951.936196
"6";"113877";"UNKNOWN";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;167812.097217083;503423.70994401;439615794.18777;449338820.25437;462075641.041561;480008787.479393;492578196.000029;508997481.359199;523912501.868154;540166882.487513;572011800.63286;598819688.842982;605692122.836634;615917056.825382;624129652.594187;632174023.469764;636197899.298371;639216175.782621;641730492.482332;644917399.010236;646760994.329334;649107948.902571;650615857.075952;652292422.248151;655310125.182421;656652015.654059;659837759.79037;663524427.847073;668888935.857147;671906909.546762;675931377.717017;681128799.562491;683309660.85948;687669079.37192;689681314.906013
"7";"999900140008";"S-BP0014000-8";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1841961.80204034;2511823.7603054;2679302.53127909;615917056.825382;624129652.594187;632174023.469764;636197899.298371;639216175.782621;641730492.482332;644917399.010236;646760994.329334;649107948.902571;650615857.075952;652292422.248151;655310125.182421;656652015.654059;659837759.79037;663524427.847073;668888935.857147;671906909.546762;675931377.717017;681128799.562491;683309660.85948;687669079.37192;689681314.906013
"8";"999900200002";"S-BP0020000-2";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1007268.76352572;1007268.76352572;1007268.76352572;1007268.76352572;1007268.76352572;863322439.384175;865841606.287266;867353899.126212;870379480.421353;872060128.684364;874748094.045586;876763934.465142;877435896.573497
